"ID_focal_following_caller","chorus_ID","did_focal_follower_overlap_preceding_call_YN","IOI_duration_preceding_focal_call","focal_svl","focal_mass","focal_toe_clip_number","preceding_caller_svl","preceding_caller_mass","preceding_caller_focal_toe_clip_number","max_freq","min_freq","after_knee_amplitude_skewness","min_last_150","distance"
"210927_001_Tr1","210927_001",1,1.811173368,25.88,1.528,"3000",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1.7
"210927_001_Tr6","210927_001",1,1.8343936,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr6","210927_001",1,1.9388843,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr2","210927_001",1,1.5325313,27.95,2.339,"3200",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr6","210927_001",1,2.2291364,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr6","210927_001",1,1.7879532,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr1","210927_001",0,1.544141397,25.88,1.528,"3000",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1.7
"210927_001_Tr6","210927_001",1,2.4613382,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr6","210927_001",0,1.9504944,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr6","210927_001",1,1.7415129,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr1","210927_001",1,1.764733025,25.88,1.528,"3000",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1.7
"210927_001_Tr2","210927_001",1,1.5557515,27.95,2.339,"3200",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr1","210927_001",1,2.728370137,25.88,1.528,"3000",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1.7
"210927_001_Tr2","210927_001",1,1.5557514,27.95,2.339,"3200",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr2","210927_001",0,1.5325314,27.95,2.339,"3200",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr4","210927_001",1,2.26396671,25.63,1.646,"3400",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr4","210927_001",1,1.637022082,25.63,1.646,"3400",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr2","210927_001",1,1.5441414,27.95,2.339,"3200",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr1","210927_001",1,1.857613711,25.88,1.528,"3000",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1.7
"210927_001_Tr6","210927_001",1,2.3220171,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr6","210927_001",1,1.7299027,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr6","210927_001",1,1.8808339,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr2","210927_001",1,1.4628708,27.95,2.339,"3200",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr2","210927_001",1,1.486091,27.95,2.339,"3200",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr5","210927_001",1,1.648632168,25.27,1.728,"3010",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1.7
"210927_001_Tr1","210927_001",1,1.683462425,25.88,1.528,"3000",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1.7
"210927_001_Tr2","210927_001",0,1.5905817,27.95,2.339,"3200",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr2","210927_001",1,1.5093111,27.95,2.339,"3200",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr1","210927_001",1,1.869223796,25.88,1.528,"3000",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1.7
"210927_001_Tr5","210927_001",1,2.10142551,25.27,1.728,"3010",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1.7
"210927_001_Tr6","210927_001",0,1.8227834,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr6","210927_001",1,1.9272742,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr1","210927_001",1,1.637022082,25.88,1.528,"3000",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1.7
"210927_001_Tr6","210927_001",0,1.7763431,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr2","210927_001",1,1.6834624,27.95,2.339,"3200",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr6","210927_001",1,1.6950725,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr4","210927_001",1,1.648632168,25.63,1.646,"3400",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr4","210927_001",0,1.869223796,25.63,1.646,"3400",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr4","210927_001",1,1.648632168,25.63,1.646,"3400",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr1","210927_001",1,1.637022082,25.88,1.528,"3000",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1.7
"210927_001_Tr4","210927_001",1,1.787953196,25.63,1.646,"3400",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr6","210927_001",1,1.6486322,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr2","210927_001",0,1.8227834,27.95,2.339,"3200",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr4","210927_001",1,1.753122939,25.63,1.646,"3400",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr4","210927_001",0,1.927274225,25.63,1.646,"3400",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr2","210927_001",0,1.5673616,27.95,2.339,"3200",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr6","210927_001",1,1.8808338,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr2","210927_001",1,1.6718524,27.95,2.339,"3200",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr2","210927_001",0,1.5325314,27.95,2.339,"3200",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr1","210927_001",1,1.729902768,25.88,1.528,"3000",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1.7
"210927_001_Tr2","210927_001",1,1.6834624,27.95,2.339,"3200",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr4","210927_001",1,2.34523731,25.63,1.646,"3400",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr6","210927_001",1,1.7415129,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr2","210927_001",1,1.4396506,27.95,2.339,"3200",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr6","210927_001",1,1.6834624,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr1","210927_001",1,1.602191825,25.88,1.528,"3000",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1.7
"210927_001_Tr4","210927_001",1,1.683462425,25.63,1.646,"3400",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr5","210927_001",1,2.205916281,25.27,1.728,"3010",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1.7
"210927_001_Tr2","210927_001",1,1.6021918,27.95,2.339,"3200",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr5","210927_001",0,2.147865853,25.27,1.728,"3010",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1.7
"210927_001_Tr4","210927_001",0,1.880833882,25.63,1.646,"3400",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr2","210927_001",1,1.6138019,27.95,2.339,"3200",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr6","210927_001",0,1.7763431,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr1","210927_001",1,1.729902768,25.88,1.528,"3000",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1.7
"210927_001_Tr6","210927_001",1,1.6602423,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr5","210927_001",1,1.811173368,25.27,1.728,"3010",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1.7
"210927_001_Tr5","210927_001",1,1.613801911,25.27,1.728,"3010",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1.7
"210927_001_Tr1","210927_001",0,2.472948252,25.88,1.528,"3000",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1.7
"210927_001_Tr2","210927_001",1,1.4628708,27.95,2.339,"3200",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr1","210927_001",1,1.764733025,25.88,1.528,"3000",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1.7
"210927_001_Tr6","210927_001",1,1.7066826,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr6","210927_001",1,1.7415128,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr6","210927_001",0,2.2639667,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr5","210927_001",1,1.648632168,25.27,1.728,"3010",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1.7
"210927_001_Tr6","210927_001",1,1.7066826,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr4","210927_001",1,1.915664139,25.63,1.646,"3400",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr4","210927_001",0,1.532531311,25.63,1.646,"3400",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr6","210927_001",1,1.7182927,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr6","210927_001",1,2.1826962,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr6","210927_001",1,1.7415128,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr2","210927_001",1,1.6602422,27.95,2.339,"3200",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr6","210927_001",1,2.2175264,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr1","210927_001",1,1.822783453,25.88,1.528,"3000",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1.7
"210927_001_Tr1","210927_001",1,1.787953196,25.88,1.528,"3000",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1.7
"210927_001_Tr5","210927_001",1,1.474480883,25.27,1.728,"3010",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1.7
"210927_001_Tr2","210927_001",1,1.5905817,27.95,2.339,"3200",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,1
"210927_001_Tr6","210927_001",1,2.2987969,26.23,1.714,"1100",26.92,1.642,"3300",994.1731881,491.6901457,0.384371633,0.103127728,2
"210927_001_Tr2","210927_001",1,1.4628708,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr3","210927_001",1,1.799563282,26.92,1.642,"3300",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1
"210927_001_Tr3","210927_001",1,1.718292682,26.92,1.642,"3300",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1
"210927_001_Tr1","210927_001",1,1.811173368,25.88,1.528,"3000",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,2
"210927_001_Tr2","210927_001",0,1.4280406,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr3","210927_001",1,1.741512854,26.92,1.642,"3300",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1
"210927_001_Tr2","210927_001",1,1.5441414,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr2","210927_001",1,1.7415129,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr2","210927_001",1,1.8576137,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr2","210927_001",1,1.5093112,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr2","210927_001",1,1.6370221,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr3","210927_001",0,1.811173368,26.92,1.642,"3300",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1
"210927_001_Tr3","210927_001",1,1.799563282,26.92,1.642,"3300",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1
"210927_001_Tr2","210927_001",1,1.4628708,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr1","210927_001",1,1.787953196,25.88,1.528,"3000",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,2
"210927_001_Tr3","210927_001",1,1.776343111,26.92,1.642,"3300",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1
"210927_001_Tr2","210927_001",1,1.6021918,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr1","210927_001",1,1.962104482,25.88,1.528,"3000",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,2
"210927_001_Tr6","210927_001",1,1.904054,26.23,1.714,"1100",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr6","210927_001",1,1.5789717,26.23,1.714,"1100",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr1","210927_001",1,2.26396671,25.88,1.528,"3000",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,2
"210927_001_Tr2","210927_001",1,1.6370221,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr1","210927_001",1,1.625411997,25.88,1.528,"3000",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,2
"210927_001_Tr2","210927_001",1,1.5093111,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr1","210927_001",1,1.497701054,25.88,1.528,"3000",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,2
"210927_001_Tr2","210927_001",1,1.5325313,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr3","210927_001",1,1.718292682,26.92,1.642,"3300",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1
"210927_001_Tr3","210927_001",1,1.787953196,26.92,1.642,"3300",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1
"210927_001_Tr6","210927_001",1,1.5209212,26.23,1.714,"1100",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr2","210927_001",1,1.7995633,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr2","210927_001",1,1.3816002,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr1","210927_001",1,1.787953196,25.88,1.528,"3000",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,2
"210927_001_Tr3","210927_001",1,1.555751483,26.92,1.642,"3300",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1
"210927_001_Tr3","210927_001",0,1.695072511,26.92,1.642,"3300",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1
"210927_001_Tr2","210927_001",1,1.4744809,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr6","210927_001",1,1.6718523,26.23,1.714,"1100",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr3","210927_001",1,1.660242254,26.92,1.642,"3300",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1
"210927_001_Tr1","210927_001",1,1.811173368,25.88,1.528,"3000",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,2
"210927_001_Tr3","210927_001",1,1.660242254,26.92,1.642,"3300",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1
"210927_001_Tr2","210927_001",1,1.6834624,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr2","210927_001",1,1.6486322,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr2","210927_001",1,1.5673616,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr2","210927_001",0,1.4512607,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr2","210927_001",1,1.5209212,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr2","210927_001",1,1.7879532,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr2","210927_001",1,1.4744809,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr3","210927_001",0,1.811173368,26.92,1.642,"3300",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1
"210927_001_Tr6","210927_001",1,2.9025215,26.23,1.714,"1100",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr6","210927_001",1,1.764733,26.23,1.714,"1100",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr3","210927_001",1,1.776343111,26.92,1.642,"3300",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1
"210927_001_Tr2","210927_001",1,1.9388843,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr6","210927_001",1,1.8576138,26.23,1.714,"1100",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr3","210927_001",1,1.625411997,26.92,1.642,"3300",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1
"210927_001_Tr5","210927_001",1,2.229136453,25.27,1.728,"3010",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1
"210927_001_Tr3","210927_001",0,1.695072511,26.92,1.642,"3300",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1
"210927_001_Tr1","210927_001",1,1.683462425,25.88,1.528,"3000",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,2
"210927_001_Tr2","210927_001",1,1.486091,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr2","210927_001",1,1.4628708,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr2","210927_001",1,1.625412,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr1","210927_001",1,1.637022082,25.88,1.528,"3000",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,2
"210927_001_Tr6","210927_001",1,2.0201549,26.23,1.714,"1100",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr2","210927_001",1,1.7879532,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr6","210927_001",1,1.6370221,26.23,1.714,"1100",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
"210927_001_Tr1","210927_001",1,1.520921226,25.88,1.528,"3000",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,2
"210927_001_Tr3","210927_001",1,1.869223796,26.92,1.642,"3300",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1
"210927_001_Tr1","210927_001",1,1.729902768,25.88,1.528,"3000",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,2
"210927_001_Tr3","210927_001",1,1.950494396,26.92,1.642,"3300",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1
"210927_001_Tr1","210927_001",1,1.811173368,25.88,1.528,"3000",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,2
"210927_001_Tr2","210927_001",1,1.5093112,27.95,2.339,"3200",25.63,1.646,"3400",954.1323795,498.866816,-0.214109612,0.152260851,1.7
